t,wind_direction,wind_direction_quality,wind_speed,wind_speed_quality,air_temperature,air_temperature_quality,dew_point,dew_point_quality,air_pressure_at_sea_level_quality
1969-08-02T20:00Z,0.174532925199433,5,2.6,5,14.4,5,10.6,5,9
1969-08-02T21:00Z,1.5707963267949,5,4.1,5,15.6,5,10.6,5,9
1969-08-02T22:00Z,1.22173047639603,5,3.6,5,16.7,5,11.1,5,9
1969-08-02T23:00Z,0.698131700797732,5,3.6,5,18.3,5,12.2,5,9
1969-08-03T00:00Z,0.698131700797732,5,4.1,5,18.9,5,12.2,5,9
1969-08-03T01:00Z,1.0471975511966,5,3.6,5,19.4,5,12.2,5,9
1969-08-03T18:00Z,,5,0,5,13.3,5,10,5,9
1969-08-03T19:00Z,,5,0,5,13.3,5,10,5,9
1969-08-03T20:00Z,0.698131700797732,5,2.6,5,14.4,5,10.6,5,9
1969-08-03T21:00Z,0.698131700797732,5,3.1,5,15,5,11.1,5,9
1969-08-03T22:00Z,0.698131700797732,5,4.1,5,15.6,5,11.1,5,9
1969-08-03T23:00Z,0.523598775598299,5,3.1,5,15,5,11.1,5,9
1969-08-04T00:00Z,0.698131700797732,5,2.6,5,15,5,11.1,5,9
1969-08-04T01:00Z,1.0471975511966,5,2.6,5,16.1,5,11.1,5,9
1969-08-04T18:00Z,,5,0,5,13.3,5,10.6,5,9
1969-08-04T19:00Z,0.872664625997165,5,2.1,5,14.4,5,11.1,5,9
1969-08-04T20:00Z,0,5,1.5,5,15.6,5,11.1,5,9
1969-08-04T21:00Z,0.523598775598299,5,3.6,5,16.7,5,11.1,5,9
1969-08-04T22:00Z,1.0471975511966,5,2.6,5,17.2,5,10.6,5,9
1969-08-04T23:00Z,0.349065850398866,5,4.6,5,17.8,5,10.6,5,9
1969-08-05T00:00Z,0.523598775598299,5,3.1,5,17.8,5,11.7,5,9
1969-08-05T01:00Z,0.349065850398866,5,3.6,5,16.7,5,11.1,5,9
1969-08-05T02:00Z,0.349065850398866,5,2.6,5,16.1,5,11.1,5,9
1969-08-05T18:00Z,,5,0,5,12.8,5,11.7,5,9
1969-08-05T19:00Z,,5,0,5,12.8,5,11.1,5,9
1969-08-05T20:00Z,,5,0,5,13.3,5,11.1,5,9
1969-08-05T21:00Z,0.349065850398866,5,2.1,5,14.4,5,11.1,5,9
1969-08-05T22:00Z,1.39626340159546,5,2.1,5,15.6,5,11.1,5,9
1969-08-05T23:00Z,0.698131700797732,5,3.6,5,16.1,5,11.1,5,9
1969-08-06T00:00Z,0,5,2.1,5,15,5,11.1,5,9
1969-08-06T01:00Z,0.698131700797732,5,2.1,5,15.6,5,10.6,5,9
1969-08-06T02:00Z,0.523598775598299,5,2.6,5,16.1,5,10.6,5,9
1969-08-06T18:00Z,3.49065850398866,5,1,5,11.1,5,11.1,5,9
1969-08-06T19:00Z,,5,0,5,12.2,5,11.1,5,9
1969-08-06T20:00Z,1.22173047639603,5,1.5,5,13.3,5,12.2,5,9
1969-08-06T21:00Z,0.872664625997165,5,2.1,5,13.3,5,12.2,5,9
1969-08-06T22:00Z,0.523598775598299,5,4.1,5,14.4,5,12.2,5,9
1969-08-06T23:00Z,0.523598775598299,5,5.2,5,14.4,5,12.2,5,9
1969-08-07T00:00Z,0.872664625997165,5,4.1,5,14.4,5,12.2,5,9
1969-08-07T01:00Z,0.698131700797732,5,3.6,5,14.4,5,11.7,5,9
1969-08-07T02:00Z,0.698131700797732,5,2.6,5,14.4,5,11.7,5,9
1969-08-07T18:00Z,1.91986217719376,5,1,5,11.7,5,8.3,5,9
1969-08-07T19:00Z,1.91986217719376,5,1.5,5,13.9,5,10,5,9
1969-08-07T20:00Z,,5,0,5,15,5,10.6,5,9
1969-08-07T21:00Z,1.91986217719376,5,2.6,5,17.2,5,10.6,5,9
1969-08-07T22:00Z,1.91986217719376,5,9.3,5,18.9,5,10,5,9
1969-08-07T23:00Z,1.91986217719376,5,7.7,5,17.2,5,2.2,5,9
1969-08-08T00:00Z,1.91986217719376,5,7.7,5,17.8,5,2.2,5,9
1969-08-08T01:00Z,4.88692190558412,5,6.2,5,18.3,5,2.8,5,9
1969-08-08T02:00Z,4.18879020478639,5,6.2,5,16.7,5,0,5,9
1969-08-08T18:00Z,3.66519142918809,5,7.7,5,12.8,5,-5,5,9
1969-08-08T19:00Z,4.01425727958696,5,6.2,5,12.8,5,-5.6,5,9
1969-08-08T20:00Z,3.49065850398866,5,7.7,5,13.9,5,-5.6,5,9
1969-08-08T21:00Z,3.31612557878923,5,6.2,5,15.6,5,-5,5,9
1969-08-08T22:00Z,3.31612557878923,5,5.2,5,15.6,5,-5,5,9
1969-08-08T23:00Z,3.14159265358979,5,7.7,5,17.2,5,-4.4,5,9
1969-08-09T00:00Z,2.44346095279206,5,6.2,5,16.7,5,-4.4,5,9
1969-08-09T01:00Z,1.5707963267949,5,3.6,5,17.8,5,-5,5,9
1969-08-09T02:00Z,1.5707963267949,5,3.6,5,18.3,5,-3.3,5,9
1969-08-09T18:00Z,,5,0,5,9.4,5,6.7,5,9
1969-08-09T19:00Z,,5,0,5,10,5,5,5,9
1969-08-09T21:00Z,3.66519142918809,5,3.1,5,11.1,5,4.4,5,9
1969-08-09T23:00Z,2.61799387799149,5,2.1,5,11.1,5,4.4,5,9
1969-08-10T00:00Z,0,5,3.6,5,11.7,5,7.2,5,9
1969-08-10T18:00Z,4.88692190558412,5,2.6,5,8.9,5,6.7,5,9
1969-08-10T19:00Z,4.36332312998582,5,2.6,5,8.9,5,6.7,5,9
1969-08-10T20:00Z,3.66519142918809,5,2.1,5,11.7,5,6.1,5,9
1969-08-10T21:00Z,4.88692190558412,5,2.6,5,13.3,5,6.1,5,9
1969-08-11T01:00Z,0.698131700797732,5,5.2,5,16.7,5,2.8,5,9
1969-08-11T02:00Z,4.71238898038469,5,5.2,5,16.7,5,-4.4,5,9
1969-08-11T18:00Z,3.66519142918809,5,7.7,5,11.7,5,-6.7,5,9
1969-08-11T19:00Z,3.31612557878923,5,7.7,5,12.2,5,-6.7,5,9
1969-08-11T20:00Z,3.66519142918809,5,7.7,5,13.3,5,-6.7,5,9
1969-08-11T21:00Z,3.66519142918809,5,6.2,5,14.4,5,-6.1,5,9
1969-08-11T22:00Z,3.66519142918809,5,5.2,5,15,5,-6.7,5,9
1969-08-11T23:00Z,3.66519142918809,5,5.2,5,16.1,5,-6.7,5,9
1969-08-12T00:00Z,3.66519142918809,5,4.1,5,15.6,5,-6.7,5,9
1969-08-12T01:00Z,3.66519142918809,5,4.1,5,16.7,5,-6.7,5,9
1969-08-12T02:00Z,3.66519142918809,5,4.1,5,17.2,5,-6.1,5,9
1969-08-12T18:00Z,,5,0,5,11.1,5,4.4,5,9
1969-08-12T19:00Z,,5,0,5,12.8,5,3.9,5,9
1969-08-12T20:00Z,0.698131700797732,5,2.6,5,11.7,5,1.7,5,9
1969-08-12T21:00Z,,5,0,5,14.4,5,1.1,5,9
1969-08-12T22:00Z,0.698131700797732,5,2.1,5,14.4,5,1.1,5,9
1969-08-12T23:00Z,0.698131700797732,5,4.1,5,16.1,5,1.7,5,9
1969-08-13T00:00Z,0.349065850398866,5,5.2,5,15,5,2.2,5,9
1969-08-13T01:00Z,0.698131700797732,5,5.2,5,15,5,2.2,5,9
1969-08-13T18:00Z,4.01425727958696,5,7.7,5,11.1,5,-2.2,5,9
1969-08-13T19:00Z,3.66519142918809,5,7.7,5,11.1,5,-2.2,5,9
1969-08-13T20:00Z,3.66519142918809,5,10.8,5,11.7,5,-6.7,5,9
1969-08-13T21:00Z,3.31612557878923,5,9.3,5,11.7,5,-6.7,5,9
1969-08-13T22:00Z,3.83972435438753,5,8.2,5,11.7,5,-7.2,5,9
1969-08-13T23:00Z,3.66519142918809,5,6.2,5,11.7,5,-4.4,5,9
1969-08-14T00:00Z,4.01425727958696,5,6.2,5,13.3,5,-4.4,5,9
1969-08-14T01:00Z,3.66519142918809,5,6.7,5,13.3,5,-4.4,5,9
1969-08-14T02:00Z,3.83972435438753,5,5.2,5,14.4,5,-4.4,5,9
1969-08-14T18:00Z,,5,0,5,11.1,5,5,5,9
1969-08-14T19:00Z,0.349065850398866,5,2.6,5,11.1,5,3.3,5,9
1969-08-14T20:00Z,0.523598775598299,5,4.1,5,12.8,5,2.8,5,9
1969-08-14T21:00Z,0.698131700797732,5,3.6,5,13.9,5,3.3,5,9
1969-08-14T22:00Z,0.698131700797732,5,5.2,5,15,5,3.3,5,9
1969-08-15T02:00Z,5.93411945678072,5,5.2,5,16.7,5,3.3,5,9
1969-08-15T18:00Z,,5,0,5,12.2,5,3.9,5,9
1969-08-15T19:00Z,0.174532925199433,5,2.6,5,12.8,5,4.4,5,9
1969-08-15T22:00Z,,5,0,5,12.8,5,6.1,5,9
1969-08-16T00:00Z,2.61799387799149,5,2.6,5,10.6,5,6.1,5,9
1969-08-16T01:00Z,1.0471975511966,5,2.6,5,13.3,5,9.4,5,9
1969-08-16T02:00Z,0.872664625997165,5,3.1,5,12.8,5,9.4,5,9
1969-11-10T18:00Z,1.5707963267949,5,5.2,5,-1.1,5,-2.8,5,9
1969-11-10T19:00Z,4.18879020478639,5,7.7,5,-3.9,5,-4.4,5,9
1969-11-10T20:00Z,4.18879020478639,5,5.2,5,-2.2,5,-9.4,5,9
1969-11-10T21:00Z,3.66519142918809,5,9.3,5,-3.3,5,-9.4,5,9
1969-11-10T22:00Z,3.66519142918809,5,5.2,5,-3.3,5,-9.4,5,9
1969-11-10T23:00Z,4.18879020478639,5,5.2,5,-2.8,5,-6.7,5,9
1969-11-11T00:00Z,3.49065850398866,5,10.3,5,-3.3,5,-10,5,9
1969-11-11T01:00Z,3.66519142918809,5,15.5,5,-4.4,5,-8.3,5,9
1969-11-11T02:00Z,3.83972435438753,5,15.5,5,-5,5,-10,5,9
1969-11-11T18:00Z,2.44346095279206,5,5.2,5,-5,5,-6.1,5,9
1969-11-11T19:00Z,2.44346095279206,5,5.2,5,-6.7,5,-10.6,5,9
1969-11-11T20:00Z,2.44346095279206,5,5.2,5,-6.1,5,-7.8,5,9
1969-11-11T21:00Z,2.61799387799149,5,7.7,5,-4.4,5,-7.2,5,9
1969-11-11T22:00Z,2.61799387799149,5,7.7,5,-4.4,5,-8.3,5,9
1969-11-11T23:00Z,2.61799387799149,5,7.7,5,-3.9,5,-9.4,5,9
1969-11-12T00:00Z,2.44346095279206,5,5.2,5,-5.6,5,-5.6,5,9
1969-11-12T01:00Z,3.66519142918809,5,5.2,5,-3.9,5,-5.6,5,9
1969-11-12T02:00Z,3.66519142918809,5,5.2,5,-6.7,5,-7.8,5,9
1969-11-12T18:00Z,2.0943951023932,5,1.5,5,-11.7,5,-16.1,5,9
1969-11-12T19:00Z,3.14159265358979,5,2.1,5,-11.7,5,-16.1,5,9
1969-11-12T20:00Z,2.44346095279206,5,2.6,5,-9.4,5,-13.9,5,9
1969-11-12T21:00Z,3.14159265358979,5,2.6,5,-9.4,5,-10.6,5,9
1969-11-12T22:00Z,3.83972435438753,5,2.6,5,-8.3,5,-11.7,5,9
1969-11-12T23:00Z,3.14159265358979,5,2.6,5,-7.8,5,-8.9,5,9
1969-11-13T00:00Z,2.61799387799149,5,2.6,5,-9.4,5,-11.7,5,9
1969-11-13T01:00Z,2.61799387799149,5,2.6,5,-10.6,5,-13.9,5,9
1969-11-13T02:00Z,2.61799387799149,5,2.6,5,-8.9,5,-12.2,5,9
1969-11-13T18:00Z,3.49065850398866,5,5.2,5,-7.2,5,-10,5,9
1969-11-13T19:00Z,2.61799387799149,5,7.7,5,-6.7,5,-11.7,5,9
1969-11-13T20:00Z,3.14159265358979,5,7.7,5,-6.1,5,-11.7,5,9
1969-11-13T21:00Z,3.14159265358979,5,5.2,5,-5,5,-10.6,5,9
1969-11-13T22:00Z,3.14159265358979,5,5.2,5,-4.4,5,-6.7,5,9
1969-11-13T23:00Z,3.14159265358979,5,5.2,5,-5,5,-11.7,5,9
1969-11-14T00:00Z,3.14159265358979,5,5.2,5,-4.4,5,-11.1,5,9
1969-11-14T01:00Z,2.61799387799149,5,9.3,5,-5,5,-12.8,5,9
1969-11-14T02:00Z,2.61799387799149,5,5.2,5,-5.6,5,-11.1,5,9
1969-11-14T18:00Z,3.66519142918809,5,2.6,5,-4.4,5,-6.7,5,9
1969-11-14T19:00Z,3.66519142918809,5,2.6,5,-3.3,5,-8.3,5,9
1969-11-14T20:00Z,4.18879020478639,5,2.6,5,-2.8,5,-6.1,5,9
1969-11-14T21:00Z,0.523598775598299,5,2.6,5,-3.3,5,-6.1,5,9
1969-11-14T22:00Z,3.14159265358979,5,2.6,5,-2.2,5,-7.8,5,9
1969-11-14T23:00Z,5.58505360638185,5,1.5,5,-1.7,5,-7.2,5,9
1969-11-15T00:00Z,4.88692190558412,5,2.6,5,-2.2,5,-9.4,5,9
1969-11-15T01:00Z,4.18879020478639,5,2.6,5,-2.2,5,-10.6,5,9
1969-11-15T02:00Z,4.18879020478639,5,5.2,5,-2.2,5,-10.6,5,9
1969-11-15T18:00Z,3.66519142918809,5,10.3,5,-6.7,5,-7.2,5,9
1969-11-15T19:00Z,3.66519142918809,5,12.9,5,-6.7,5,-7.2,5,9
1969-11-15T20:00Z,3.66519142918809,5,12.9,5,-6.1,5,-8.9,5,9
1969-11-15T21:00Z,3.66519142918809,5,10.3,5,-6.7,5,-8.9,5,9
1969-11-15T22:00Z,3.66519142918809,5,7.7,5,-6.7,5,-8.9,5,9
1969-11-15T23:00Z,3.66519142918809,5,7.7,5,-8.3,5,-9.4,5,9
1969-11-16T00:00Z,3.66519142918809,5,12.9,5,-6.1,5,-13.3,5,9
1969-11-16T01:00Z,3.66519142918809,5,12.9,5,-6.7,5,-13.3,5,9
1969-11-16T02:00Z,3.66519142918809,5,12.9,5,-6.7,5,-11.7,5,9
1969-11-16T18:00Z,3.66519142918809,5,10.3,5,-9.4,5,-11.1,5,9
1969-11-16T19:00Z,3.14159265358979,5,7.7,5,-9.4,5,-11.1,5,9
1969-11-16T20:00Z,3.83972435438753,5,7.7,5,-8.9,5,-13.3,5,9
1969-11-16T21:00Z,2.61799387799149,5,7.7,5,-9.4,5,-13.3,5,9
1969-11-16T22:00Z,2.61799387799149,5,10.3,5,-7.8,5,-10.6,5,9
1969-11-16T23:00Z,3.14159265358979,5,10.3,5,-8.9,5,-13.3,5,9
1969-11-17T00:00Z,2.44346095279206,5,10.3,5,-8.9,5,-13.3,5,9
1969-11-17T01:00Z,4.18879020478639,5,5.2,5,-8.9,5,-13.3,5,9
1969-11-17T02:00Z,4.18879020478639,5,5.2,5,-8.3,5,-11.7,5,9
1969-11-17T18:00Z,3.14159265358979,5,7.7,5,-15,5,-18.9,5,9
1969-11-17T19:00Z,3.14159265358979,5,7.7,5,-15.6,5,-26.7,5,9
1969-11-17T20:00Z,3.14159265358979,5,7.7,5,-15.6,5,-23.9,5,9
1969-11-17T21:00Z,3.14159265358979,5,5.2,5,-13.9,5,-20.6,5,9
1969-11-17T22:00Z,2.61799387799149,5,5.2,5,-12.8,5,-16.1,5,9
1969-11-17T23:00Z,2.61799387799149,5,5.2,5,-12.8,5,-16.1,5,9
1969-11-18T00:00Z,2.61799387799149,5,5.2,5,-12.2,5,-18.3,5,9
1969-11-18T01:00Z,2.61799387799149,5,2.6,5,-14.4,5,-20.6,5,9
1969-11-18T02:00Z,2.61799387799149,5,2.6,5,-14.4,5,-20.6,5,9
1969-11-18T18:00Z,3.66519142918809,5,2.6,5,-13.9,5,-19.4,5,9
1969-11-18T19:00Z,5.06145483078356,5,2.6,5,-15,5,-17.2,5,9
1969-11-18T20:00Z,3.14159265358979,5,2.6,5,-13.9,5,-19.4,5,9
1969-11-18T21:00Z,3.14159265358979,5,2.6,5,-12.2,5,-20,5,9
1969-11-18T22:00Z,2.79252680319093,5,2.6,5,-11.7,5,-14.4,5,9
1969-11-18T23:00Z,3.14159265358979,5,2.6,5,-11.7,5,-14.4,5,9
1969-11-19T00:00Z,2.44346095279206,5,2.6,5,-10,5,-16.7,5,9
1969-11-19T01:00Z,2.61799387799149,5,5.2,5,-12.2,5,-15,5,9
1969-11-19T02:00Z,,9,,9,-11.7,5,-14.4,5,9
1969-11-21T18:00Z,4.18879020478639,5,1.5,5,-3.3,5,-5.6,5,9
1969-11-21T19:00Z,0,5,1.5,5,-1.7,5,-6.1,5,9
1969-11-21T20:00Z,3.14159265358979,5,2.6,5,-2.2,5,-7.2,5,9
1969-11-21T21:00Z,5.75958653158129,5,1.5,5,-2.8,5,-4.4,5,9
1969-11-21T22:00Z,0.523598775598299,5,1.5,5,-2.2,5,-2.2,5,9
1969-11-21T23:00Z,0.698131700797732,5,1.5,5,-1.1,5,-5.6,5,9
1969-11-22T00:00Z,5.93411945678072,5,1.5,5,-1.1,5,-3.9,5,9
1969-11-22T01:00Z,0.698131700797732,5,1.5,5,-1.1,5,-3.9,5,9
1969-11-22T02:00Z,,5,0,5,-2.2,5,-3.3,5,9
1969-11-22T18:00Z,0.698131700797732,5,1.5,5,-8.3,5,-10,5,9
1969-11-22T19:00Z,1.0471975511966,5,1.5,5,-8.3,5,-10,5,9
1969-11-22T20:00Z,1.74532925199433,5,1.5,5,-7.8,5,-10,5,9
1969-11-22T21:00Z,4.36332312998582,5,2.6,5,-5.6,5,-6.7,5,9
1969-11-22T22:00Z,4.53785605518526,5,2.6,5,-3.9,5,-4.4,5,9
1969-11-22T23:00Z,1.5707963267949,5,2.6,5,-3.3,5,-6.1,5,9
1969-11-23T00:00Z,,5,0,5,-3.3,5,-6.1,5,9
1969-11-23T01:00Z,3.83972435438753,5,2.6,5,-3.3,5,-6.1,5,9
1969-11-23T02:00Z,3.83972435438753,5,2.6,5,-3.3,5,-6.1,5,9
1969-11-23T20:00Z,0.174532925199433,5,2.6,5,-10.6,5,-12.2,5,9
1969-11-23T21:00Z,,5,0,5,-7.2,5,-10,5,9
1969-11-23T22:00Z,0.523598775598299,5,2.6,5,-6.7,5,-9.4,5,9
1969-11-23T23:00Z,0.523598775598299,5,2.6,5,-3.3,5,-6.7,5,9
1969-11-24T00:00Z,0.523598775598299,5,2.6,5,-4.4,5,-7.2,5,9
1969-11-24T01:00Z,0.349065850398866,5,2.6,5,-4.4,5,-7.2,5,9
1969-11-24T02:00Z,0.523598775598299,5,2.6,5,-4.4,5,-7.2,5,9
1969-11-24T18:00Z,1.5707963267949,5,2.6,5,-5,5,-5.6,5,9
1969-11-24T19:00Z,1.5707963267949,5,2.6,5,-4.4,5,-5.6,5,9
1969-11-24T20:00Z,3.31612557878923,5,1.5,5,-4.4,5,-5.6,5,9
1969-11-24T21:00Z,4.18879020478639,5,1.5,5,-3.3,5,-5,5,9
1969-11-24T22:00Z,4.18879020478639,5,1.5,5,-2.2,5,-3.3,5,9
1969-11-24T23:00Z,5.41052068118242,5,2.6,5,-2.2,5,-3.3,5,9
1969-11-25T00:00Z,1.0471975511966,5,2.6,5,-1.7,5,-3.9,5,9
1969-11-25T01:00Z,5.23598775598299,5,2.1,5,-0.6,5,-2.8,5,9
1969-11-25T02:00Z,5.23598775598299,5,2.1,5,-0.6,5,-2.2,5,9
1969-11-25T18:00Z,1.22173047639603,5,2.6,5,1.1,5,-0.6,5,9
1969-11-25T19:00Z,5.41052068118242,5,2.6,5,1.1,5,-1.1,5,9
1969-11-25T20:00Z,0.523598775598299,5,2.6,5,0.6,5,0.6,5,9
1969-11-25T21:00Z,4.36332312998582,5,1.5,5,0.6,5,0.6,5,9
1969-11-25T22:00Z,,5,0,5,0.6,5,0.6,5,9
1969-11-25T23:00Z,4.88692190558412,5,1.5,5,0.6,5,0.6,5,9
1969-11-26T00:00Z,,5,0,5,0.6,5,0.6,5,9
1969-11-26T01:00Z,3.14159265358979,5,2.6,5,0.6,5,0.6,5,9
1969-11-26T02:00Z,3.14159265358979,5,2.6,5,1.1,5,1.1,5,9
1969-11-26T18:00Z,2.61799387799149,5,2.6,5,1.7,5,1.7,5,9
1969-11-26T19:00Z,5.23598775598299,5,2.6,5,1.7,5,1.7,5,9
1969-11-26T20:00Z,0.174532925199433,5,1.5,5,1.7,5,1.7,5,9
1969-11-26T21:00Z,,5,0,5,1.7,5,1.7,5,9
1969-11-26T22:00Z,5.06145483078356,5,4.1,5,1.1,5,1.1,5,9
1969-11-26T23:00Z,1.0471975511966,5,2.6,5,2.8,5,2.8,5,9
1969-11-27T00:00Z,5.41052068118242,5,1.5,5,2.2,5,2.2,5,9
1969-11-27T01:00Z,,5,0,5,2.8,5,1.7,5,9
1969-11-27T02:00Z,1.0471975511966,5,2.6,5,2.8,5,1.7,5,9
1969-11-27T18:00Z,,5,0,5,0.6,5,0.6,5,9
1969-11-27T19:00Z,,5,0,5,0.6,5,0.6,5,9
1969-11-27T20:00Z,0,5,1.5,5,0,5,0,5,9
1969-11-27T21:00Z,4.18879020478639,5,1.5,5,0,5,0,5,9
1969-11-27T22:00Z,4.18879020478639,5,1.5,5,0,5,0,5,9
1969-11-27T23:00Z,2.26892802759263,5,2.6,5,0.6,5,0.6,5,9
1969-11-28T00:00Z,3.31612557878923,5,2.6,5,0,5,0,5,9
1969-11-28T01:00Z,,5,0,5,0,5,0,5,9
1969-11-28T02:00Z,,5,0,5,0,5,0,5,9
1969-11-28T18:00Z,4.18879020478639,5,2.6,5,2.2,5,0.6,5,9
1969-11-28T19:00Z,5.75958653158129,5,3.1,5,1.1,5,1.1,5,9
1969-11-28T20:00Z,1.22173047639603,5,2.6,5,1.7,5,0.6,5,9
1969-11-28T21:00Z,0.872664625997165,5,1.5,5,1.7,5,0.6,5,9
1969-11-28T22:00Z,0.698131700797732,5,1.5,5,0.6,5,0.6,5,9
1969-11-28T23:00Z,5.75958653158129,5,2.6,5,1.1,5,0.6,5,9
1969-11-29T00:00Z,1.5707963267949,5,2.1,5,1.7,5,-0.6,5,9
1969-11-29T01:00Z,1.74532925199433,5,2.6,5,1.1,5,-0.6,5,9
1969-11-29T02:00Z,1.5707963267949,5,2.6,5,1.1,5,-0.6,5,9
1969-11-29T18:00Z,3.49065850398866,5,1.5,5,1.1,5,0,5,9
1969-11-29T19:00Z,3.83972435438753,5,2.1,5,1.1,5,0,5,9
1969-11-29T20:00Z,2.96705972839036,5,1.5,5,1.1,5,0,5,9
1969-11-29T21:00Z,2.96705972839036,5,1.5,5,1.1,5,1.1,5,9
1969-11-29T22:00Z,2.96705972839036,5,1.5,5,1.1,5,1.1,5,9
1969-11-29T23:00Z,3.66519142918809,5,1.5,5,1.1,5,1.1,5,9
1969-11-30T00:00Z,3.66519142918809,5,1.5,5,1.1,5,1.1,5,9
1969-11-30T01:00Z,3.66519142918809,5,1.5,5,1.1,5,1.1,5,9
1969-11-30T02:00Z,2.96705972839036,5,1.5,5,1.1,5,1.1,5,9
1969-11-30T18:00Z,3.14159265358979,5,1.5,5,-6.1,5,-8.3,5,9
1969-11-30T19:00Z,2.96705972839036,5,2.6,5,-6.1,5,-8.3,5,9
1969-11-30T20:00Z,5.23598775598299,5,1.5,5,-3.9,5,-5,5,9
1969-11-30T21:00Z,2.61799387799149,5,1.5,5,-3.9,5,-5,5,9
1969-11-30T22:00Z,2.61799387799149,5,1.5,5,-3.9,5,-5,5,9
1969-11-30T23:00Z,1.0471975511966,5,2.6,5,-2.2,5,-3.3,5,9
1969-12-01T00:00Z,5.06145483078356,5,1.5,5,-1.7,5,-3.3,5,9
1969-12-01T01:00Z,1.5707963267949,5,1.5,5,-1.1,5,-2.8,5,9
1969-12-01T02:00Z,1.5707963267949,5,1.5,5,-1.1,5,-2.8,5,9
1971-02-05T21:00Z,6.10865238198015,5,0.5,5,-6.1,5,-12.2,5,9
1971-02-05T22:00Z,,5,0,5,-6.1,5,-11.7,5,9
1971-02-05T23:00Z,,5,0,5,-6.7,5,-8.9,5,9
1971-02-06T00:00Z,,5,0,5,-5.6,5,-10.6,5,9
1971-02-06T01:00Z,3.49065850398866,5,2.1,5,-6.1,5,,9,9
1971-02-06T02:00Z,3.14159265358979,5,3.6,5,-5.6,5,,9,9
1971-02-06T18:00Z,,5,0,5,-2.8,5,,9,9
1971-02-06T19:00Z,,5,0,5,-2.8,5,,9,9
1971-02-06T20:00Z,,5,0,5,-2.2,5,,9,9
1971-02-06T21:00Z,,5,0,5,-1.1,5,,9,9
1971-02-06T22:00Z,2.61799387799149,5,1.5,5,-1.1,5,,9,9
1971-02-06T23:00Z,,5,0,5,-1.7,5,,9,9
1971-02-07T00:00Z,,5,0,5,-1.7,5,,9,9
1971-02-07T01:00Z,,5,0,5,-1.1,5,,9,9
1971-02-07T02:00Z,,5,0,5,-1.1,5,,9,9
1971-02-07T18:00Z,5.75958653158129,5,2.1,5,0.6,5,,9,9
1971-02-07T19:00Z,2.61799387799149,5,2.6,5,0.6,5,,9,9
1971-02-07T20:00Z,4.01425727958696,5,2.1,5,0,5,,9,9
1971-02-07T21:00Z,,5,0,5,0.6,5,,9,9
1971-02-07T22:00Z,5.93411945678072,5,2.1,5,1.7,5,,9,9
1971-02-07T23:00Z,4.01425727958696,5,0.5,5,1.1,5,,9,9
1971-02-08T00:00Z,5.75958653158129,5,2.1,5,0.6,5,,9,9
1971-02-08T01:00Z,0.174532925199433,5,1.5,5,0.6,5,,9,9
1971-02-08T02:00Z,2.44346095279206,5,1.5,5,0.6,5,,9,9
1971-02-08T18:00Z,2.96705972839036,5,2.1,5,-1.1,5,,9,9
1971-02-08T19:00Z,2.61799387799149,5,2.6,5,0,5,,9,9
1971-02-08T20:00Z,,5,0,5,1.1,5,,9,9
1971-02-08T21:00Z,5.41052068118242,5,2.6,5,1.1,5,,9,9
1971-02-08T22:00Z,4.71238898038469,5,2.1,5,2.2,5,,9,9
1971-02-08T23:00Z,6.10865238198015,5,2.1,5,1.7,5,,9,9
1971-02-09T00:00Z,0.698131700797732,5,2.1,5,1.7,5,,9,9
1971-02-09T01:00Z,0.523598775598299,5,2.1,5,1.7,5,,9,9
1971-02-09T02:00Z,2.44346095279206,5,2.1,5,1.7,5,,9,9
1971-02-09T18:00Z,0.174532925199433,5,3.1,5,1.7,5,,9,9
1971-02-09T19:00Z,,5,0,5,1.7,5,,9,9
1971-02-09T20:00Z,,5,0,5,2.2,5,,9,9
1971-02-09T21:00Z,5.75958653158129,5,2.6,5,1.7,5,,9,9
1971-02-09T22:00Z,6.10865238198015,5,2.1,5,2.2,5,,9,9
1971-02-09T23:00Z,,5,0,5,3.3,5,,9,9
1971-02-10T00:00Z,,5,0,5,2.8,5,,9,9
1971-02-10T01:00Z,,5,0,5,2.8,5,,9,9
1971-02-10T02:00Z,,5,0,5,1.7,5,,9,9
1971-02-10T18:00Z,3.31612557878923,5,2.6,5,-3.9,5,,9,9
1971-02-10T19:00Z,4.71238898038469,5,2.6,5,-2.8,5,,9,9
1971-02-10T20:00Z,,5,0,5,-1.7,5,,9,9
1971-02-10T21:00Z,2.79252680319093,5,2.6,5,-1.7,5,,9,9
1971-02-10T22:00Z,3.31612557878923,5,2.1,5,0,5,,9,9
1971-02-10T23:00Z,2.61799387799149,5,2.1,5,1.1,5,,9,9
1971-02-11T00:00Z,1.91986217719376,5,1.5,5,1.7,5,,9,9
1971-02-11T01:00Z,2.79252680319093,5,2.1,5,-1.1,5,,9,9
1971-02-11T02:00Z,3.14159265358979,5,2.1,5,-2.8,5,,9,9
1971-02-11T18:00Z,4.01425727958696,5,2.6,5,-1.7,5,,9,9
1971-02-11T19:00Z,0.174532925199433,5,2.1,5,-6.1,5,,9,9
1971-02-11T20:00Z,4.18879020478639,5,1.5,5,-4.4,5,,9,9
1971-02-11T21:00Z,4.71238898038469,5,1.5,5,-3.9,5,,9,9
1971-02-11T22:00Z,0.349065850398866,5,2.1,5,-1.7,5,,9,9
